drugCode,drugName,companyName,drugCategory,diseaseCategory
202200209,자누글립틴메트정50/500밀리그램,한국프라임제약(주),의약품,당뇨
202200905,자누글립틴메트정50/1000밀리그램,한국프라임제약(주),의약품,당뇨
202004036,자누글립틴정100밀리그램(시타글립틴염산염수화물),영풍제약(주),의약품,당뇨
202004038,자누글립틴정25밀리그램(시타글립틴염산염수화물),영풍제약(주),의약품,당뇨
202004037,자누글립틴정50밀리그램(시타글립틴염산염수화물),영풍제약(주),의약품,당뇨
202201957,자누다움엠엑스알서방정100/1000밀리그램,대웅바이오(주),의약품,당뇨
202201956,자누다움엠엑스알서방정50/1000밀리그램,대웅바이오(주),의약품,당뇨
202201955,자누다움엠엑스알서방정50/500밀리그램,대웅바이오(주),의약품,당뇨
202200207,자누다움엠정50/1000밀리그램,대웅바이오(주),의약품,당뇨
202200205,자누다움엠정50/500밀리그램,대웅바이오(주),의약품,당뇨
202200206,자누다움엠정50/850밀리그램,대웅바이오(주),의약품,당뇨
202004027,자누다움정100밀리그램(시타글립틴염산염수화물),대웅바이오(주),의약품,당뇨
202004025,자누다움정25밀리그램(시타글립틴염산염수화물),대웅바이오(주),의약품,당뇨
202004026,자누다움정50밀리그램(시타글립틴염산염수화물),대웅바이오(주),의약품,당뇨
202200056,자누다진정10/100밀리그램,(주)팜젠사이언스,의약품,당뇨
202200070,자누다파정10/100밀리그램,신일제약(주),의약품,당뇨
202300386,자누듀오정10/100밀리그램,(주)킴스제약,의약품,당뇨
202300599,자누디엠서방정100/1000밀리그램,국제약품(주),의약품,당뇨
202300601,자누디엠서방정50/500밀리그램,국제약품(주),의약품,당뇨
202300600,자누디엠서방정50/1000밀리그램,국제약품(주),의약품,당뇨
202300851,자누디엠정50/1000밀리그램,국제약품(주),의약품,당뇨
202300852,자누디엠정50/500밀리그램,국제약품(주),의약품,당뇨
202300853,자누디엠정50/850밀리그램,국제약품(주),의약품,당뇨
202102956,자누디정100밀리그램(시타글립틴염산염수화물),국제약품(주),의약품,당뇨
202102957,자누디정25밀리그램(시타글립틴염산염수화물),국제약품(주),의약품,당뇨
202102958,자누디정50밀리그램(시타글립틴염산염수화물),국제약품(주),의약품,당뇨
202201412,자누렌듀오정50/1000밀리그램,(주)서흥,의약품,당뇨
202107871,자누렌정100밀리그램(시타글립틴인산염수화물),(주)서흥,의약품,당뇨
202004048,자누로디정100밀리그램(시타글립틴염산염수화물),광동제약(주),의약품,당뇨
202004046,자누로디정25밀리그램(시타글립틴염산염수화물),광동제약(주),의약품,당뇨
202004047,자누로디정50밀리그램(시타글립틴염산염수화물),광동제약(주),의약품,당뇨
201502304,자누리틴에스정100mg(시타글립틴인산염수화물),대원제약(주),의약품,당뇨
201505587,자누리틴에스콤비정50/500mg,대원제약(주),의약품,당뇨
201505586,자누리틴에스콤비정50/850mg,대원제약(주),의약품,당뇨
201505585,자누리틴에스콤비정50/1000mg,대원제약(주),의약품,당뇨
201907995,자누리틴정100밀리그램(시타글립틴염산염수화물),대원제약(주),의약품,당뇨
202002248,자누리틴정25밀리그램(시타글립틴염산염수화물),대원제약(주),의약품,당뇨
202002249,자누리틴정50밀리그램(시타글립틴염산염수화물),대원제약(주),의약품,당뇨
202201935,자누리틴콤비서방정100/1000밀리그램,대원제약(주),의약품,당뇨
202201933,자누리틴콤비서방정50/500 밀리그램,대원제약(주),의약품,당뇨
202201934,자누리틴콤비서방정50/1000밀리그램,대원제약(주),의약품,당뇨
202300021,자누리틴콤비서방정50/750 밀리그램,대원제약(주),의약품,당뇨
202108199,자누리틴콤비정50/1000밀리그램,대원제약(주),의약품,당뇨
202108198,자누리틴콤비정50/850밀리그램,대원제약(주),의약품,당뇨
202108200,자누리틴콤비정50/500밀리그램,대원제약(주),의약품,당뇨
201503339,자누립틴엠정50/1000밀리그램(시타글립틴인산염/메트포르민염산염),삼천당제약(주),의약품,당뇨
201503338,자누립틴엠정50/500밀리그램(시타글립틴인산염/메트포르민염산염),삼천당제약(주),의약품,당뇨
201503337,자누립틴엠정50/850밀리그램(시타글립틴인산염/메트포르민염산염),삼천당제약(주),의약품,당뇨
201503189,자누립틴정100밀리그램(시타글립틴인산염),삼천당제약(주),의약품,당뇨
201503188,자누립틴정50밀리그램(시타글립틴인산염),삼천당제약(주),의약품,당뇨
202202079,자누맥스엠엑스알서방정50/500밀리그램,삼익제약(주),의약품,당뇨
202202078,자누맥스엠엑스알서방정50/1000밀리그램,삼익제약(주),의약품,당뇨
202202077,자누맥스엠엑스알서방정100/1000밀리그램,삼익제약(주),의약품,당뇨
202200899,자누맥스엠정50/1000밀리그램,삼익제약(주),의약품,당뇨
202400318,"자누맥스엠정50/500밀리그램(시타글립틴인산염수화물,메트포르민염산염)",삼익제약(주),의약품,당뇨
202400317,"자누맥스엠정50/850밀리그램(시타글립틴인산염수화물,메트포르민염산염)",삼익제약(주),의약품,당뇨
202005113,자누맥스정100밀리그램(시타글립틴인산염수화물),삼익제약(주),의약품,당뇨
202400103,자누맥스정25밀리그램(시타글립틴인산염수화물),삼익제약(주),의약품,당뇨
202400102,자누맥스정50밀리그램(시타글립틴인산염수화물),삼익제약(주),의약품,당뇨
201309416,자누메트엑스알서방정50/500밀리그램,한국엠에스디(주),의약품,당뇨
201309417,자누메트엑스알서방정50/1000밀리그램,한국엠에스디(주),의약품,당뇨
201309418,자누메트엑스알서방정100/1000밀리그램,한국엠에스디(주),의약품,당뇨
200713009,자누메트정50/1000밀리그램,한국엠에스디(주),의약품,당뇨
200713008,자누메트정50/500밀리그램,한국엠에스디(주),의약품,당뇨
200901817,자누메트정50/850밀리그램,한국엠에스디(주),의약품,당뇨
202201878,자누메티아엑스알서방정100/1000밀리그램,신일제약(주),의약품,당뇨
202201877,자누메티아엑스알서방정50/1000밀리그램,신일제약(주),의약품,당뇨
202201876,자누메티아엑스알서방정50/500밀리그램,신일제약(주),의약품,당뇨
202204365,자누메티아정50/1000밀리그램,신일제약(주),의약품,당뇨
202204367,자누메티아정50/500밀리그램,신일제약(주),의약품,당뇨
202204366,자누메티아정50/850밀리그램,신일제약(주),의약품,당뇨
201503177,자누믹스정50/1000밀리그램,(주)다산제약,의약품,당뇨
201503178,자누믹스정50/500밀리그램,(주)다산제약,의약품,당뇨
201503176,자누믹스정50/850밀리그램,(주)다산제약,의약품,당뇨
202301949,"자누벡스정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",(주)서울제약,의약품,당뇨
202301950,"자누벡스정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",(주)서울제약,의약품,당뇨
202301951,"자누벡스정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",(주)서울제약,의약품,당뇨
200710759,자누비아정100밀리그램(시타글립틴인산염수화물),(주)종근당,의약품,당뇨
200710760,자누비아정25밀리그램(시타글립틴인산염수화물),(주)종근당,의약품,당뇨
200710758,자누비아정50밀리그램(시타글립틴인산염수화물),(주)종근당,의약품,당뇨
202300202,자누비포정10/100밀리그램,(주)비보존제약,의약품,당뇨
202201017,자누스듀오정50/1000밀리그램,(주)화이트생명과학,의약품,당뇨
202400671,"자누스듀오정50/500밀리그램(시타글립틴인산염수화물,메트포르민염산염)",(주)화이트생명과학,의약품,당뇨
202400672,"자누스듀오정50/850밀리그램(시타글립틴인산염수화물,메트포르민염산염)",(주)화이트생명과학,의약품,당뇨
202100007,자누스정100밀리그램(시타글립틴인산염수화물),(주)화이트생명과학,의약품,당뇨
202400181,자누스정25밀리그램(시타글립틴인산염수화물),(주)화이트생명과학,의약품,당뇨
202400182,자누스정50밀리그램(시타글립틴인산염수화물),(주)화이트생명과학,의약품,당뇨
202300384,자누스틴듀오정10/100밀리그램,(주)경보제약,의약품,당뇨
202300582,자누스틴메트엑스알서방정50/500밀리그램,(주)경보제약,의약품,당뇨
202300581,자누스틴메트엑스알서방정50/1000밀리그램,(주)경보제약,의약품,당뇨
202300583,자누스틴메트엑스알서방정100/1000밀리그램,(주)경보제약,의약품,당뇨
202300833,자누스틴메트정50/850밀리그램,(주)경보제약,의약품,당뇨
202300835,자누스틴메트정50/1000밀리그램,(주)경보제약,의약품,당뇨
202300834,자누스틴메트정50/500밀리그램,(주)경보제약,의약품,당뇨
202102721,자누스틴정100밀리그램(시타글립틴염산염수화물),(주)경보제약,의약품,당뇨
202102720,자누스틴정25밀리그램(시타글립틴염산염수화물),(주)경보제약,의약품,당뇨
202102719,자누스틴정50밀리그램(시타글립틴염산염수화물),(주)경보제약,의약품,당뇨
201503270,자누시타정100밀리그램(시타글립틴인산염),제일약품(주),의약품,당뇨
201503269,자누시타정50밀리그램(시타글립틴인산염),제일약품(주),의약품,당뇨
201503222,자누시타플러스정50/1000밀리그램,제일약품(주),의약품,당뇨
201503221,자누시타플러스정50/850밀리그램,제일약품(주),의약품,당뇨
201503220,자누시타플러스정50/500밀리그램,제일약품(주),의약품,당뇨
202200114,자누시틴엠정50/1000밀리그램,(주)한국파비스제약,의약품,당뇨
202200116,자누시틴엠정50/500밀리그램,(주)한국파비스제약,의약품,당뇨
202200115,자누시틴엠정50/850밀리그램,(주)한국파비스제약,의약품,당뇨
202004058,자누시틴정100밀리그램(시타글립틴염산염수화물),(주)한국파비스제약,의약품,당뇨
202004057,자누시틴정25밀리그램(시타글립틴염산염수화물),(주)한국파비스제약,의약품,당뇨
202004056,자누시틴정50밀리그램(시타글립틴염산염수화물),(주)한국파비스제약,의약품,당뇨
202200306,자누아린듀오정50/1000밀리그램,일양약품(주),의약품,당뇨
202200304,자누아린듀오정50/850밀리그램,일양약품(주),의약품,당뇨
202200305,자누아린듀오정50/500밀리그램,일양약품(주),의약품,당뇨
202004066,자누아린정100밀리그램(시타글립틴염산염수화물),일양약품(주),의약품,당뇨
202004064,자누아린정25밀리그램(시타글립틴염산염수화물),일양약품(주),의약품,당뇨
202004065,자누아린정50밀리그램(시타글립틴염산염수화물),일양약품(주),의약품,당뇨
202300609,자누아틴듀오서방정100/1000밀리그램,(주)팜젠사이언스,의약품,당뇨
202300610,자누아틴듀오서방정50/1000밀리그램,(주)팜젠사이언스,의약품,당뇨
202300611,자누아틴듀오서방정50/500밀리그램,(주)팜젠사이언스,의약품,당뇨
202300842,자누아틴듀오정50/1000밀리그램,(주)팜젠사이언스,의약품,당뇨
202300844,자누아틴듀오정50/500밀리그램,(주)팜젠사이언스,의약품,당뇨
202300843,자누아틴듀오정50/850밀리그램,(주)팜젠사이언스,의약품,당뇨
202102456,자누아틴정100밀리그램(시타글립틴염산염수화물),(주)팜젠사이언스,의약품,당뇨
202102458,자누아틴정25밀리그램(시타글립틴염산염수화물),(주)팜젠사이언스,의약품,당뇨
202102457,자누아틴정50밀리그램(시타글립틴염산염수화물),(주)팜젠사이언스,의약품,당뇨
202302300,"자누액토정100/15밀리그램(시타글립틴인산염, 피오글리타존염산염)",진양제약(주),의약품,당뇨
202302299,"자누액토정100/30밀리그램(시타글립틴인산염, 피오글리타존염산염)",진양제약(주),의약품,당뇨
202301924,자누에스정100밀리그램(시타글립틴염산염수화물),(주)서울제약,의약품,당뇨
202301923,자누에스정50밀리그램(시타글립틴염산염수화물),(주)서울제약,의약품,당뇨
202202073,자누엠메트엑스알서방정100/1000밀리그램,에이치엘비제약(주),의약품,당뇨
202202072,자누엠메트엑스알서방정50/1000밀리그램,에이치엘비제약(주),의약품,당뇨
202202071,자누엠메트엑스알서방정50/500밀리그램,에이치엘비제약(주),의약품,당뇨
202204565,자누엠메트정50/1000밀리그램,에이치엘비제약(주),의약품,당뇨
202204563,자누엠메트정50/500밀리그램,에이치엘비제약(주),의약품,당뇨
202204564,자누엠메트정50/850밀리그램,에이치엘비제약(주),의약품,당뇨
202101228,자누엠정100밀리그램(시타글립틴염산염수화물),에이치엘비제약(주),의약품,당뇨
202101226,자누엠정25밀리그램(시타글립틴염산염수화물),에이치엘비제약(주),의약품,당뇨
202101227,자누엠정50밀리그램(시타글립틴염산염수화물),에이치엘비제약(주),의약품,당뇨
202203763,자누콤비정10/100밀리그램,영풍제약(주),의약품,당뇨
201505823,자누틴듀오정50/1000mg,환인제약(주),의약품,당뇨
201505822,자누틴듀오정50/500mg,환인제약(주),의약품,당뇨
201505824,자누틴듀오정50/850mg,환인제약(주),의약품,당뇨
202300203,자누포정10/100밀리그램,(주)씨엠지제약,의약품,당뇨
202300259,자누프립정10/100밀리그램,(주)다산제약,의약품,당뇨
202401789,"자누플로멧서방정10/100/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)",대웅바이오(주),의약품,당뇨
202401790,"자누플로멧서방정5/50/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)",대웅바이오(주),의약품,당뇨
202200490,자누플로정10/100밀리그램,대웅바이오(주),의약품,당뇨
202302302,"자누피오정100/15밀리그램(시타글립틴,피오글리타존)",대원제약(주),의약품,당뇨
202302301,"자누피오정100/30밀리그램(시타글립틴,피오글리타존)",대원제약(주),의약품,당뇨
202302630,"자디메트정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202302631,"자디메트정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202302632,"자디메트정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202201743,"자디메트정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202201742,"자디메트정5/500밀리그램(엠파글리플로진, 메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202201741,"자디메트정5/850밀리그램(엠파글리플로진, 메트포르민염산염)",제이더블유중외제약(주),의약품,당뇨
202302787,"자디스듀오정12.5/500밀리그램(엠파글리플로진,메트포르민)",하나제약(주),의약품,당뇨
202302788,"자디스듀오정12.5/850밀리그램(엠파글리플로진,메트포르민)",하나제약(주),의약품,당뇨
202302786,"자디스듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민)",하나제약(주),의약품,당뇨
202201351,자디스듀오정5/1000밀리그램,하나제약(주),의약품,당뇨
202201353,자디스듀오정5/500밀리그램,하나제약(주),의약품,당뇨
202201352,자디스듀오정5/850밀리그램,하나제약(주),의약품,당뇨
202102090,자디스정10밀리그램(엠파글리플로진),하나제약(주),의약품,당뇨
202102089,자디스정25밀리그램(엠파글리플로진),하나제약(주),의약품,당뇨
201600388,자디앙듀오정12.5/500밀리그램,한국베링거인겔하임(주),의약품,당뇨
201600390,자디앙듀오정12.5/1000밀리그램,한국베링거인겔하임(주),의약품,당뇨
201600389,자디앙듀오정12.5/850밀리그램,한국베링거인겔하임(주),의약품,당뇨
201600387,자디앙듀오정5/1000밀리그램,한국베링거인겔하임(주),의약품,당뇨
201600385,자디앙듀오정5/500밀리그램,한국베링거인겔하임(주),의약품,당뇨
201600386,자디앙듀오정5/850밀리그램,한국베링거인겔하임(주),의약품,당뇨
201403744,자디앙정10밀리그램(엠파글리플로진),한국베링거인겔하임(주),의약품,당뇨
201403745,자디앙정25밀리그램(엠파글리플로진),한국베링거인겔하임(주),의약품,당뇨
202105978,자디엘정10밀리그램(엠파글리플로진),지엘파마(주),의약품,당뇨
202105979,자디엘정25밀리그램(엠파글리플로진),지엘파마(주),의약품,당뇨
202302568,자디엠파듀오정12.5/1000밀리그램,대웅바이오(주),의약품,당뇨
202302746,자디엠파듀오정12.5/850밀리그램,대웅바이오(주),의약품,당뇨
202302747,자디엠파듀오정12.5/500밀리그램,대웅바이오(주),의약품,당뇨
202201385,자디엠파듀오정5/1000밀리그램,대웅바이오(주),의약품,당뇨
202201386,자디엠파듀오정5/500밀리그램,대웅바이오(주),의약품,당뇨
202201387,자디엠파듀오정5/850밀리그램,대웅바이오(주),의약품,당뇨
202102091,자디엠파정10밀리그램(엠파글리플로진),대웅바이오(주),의약품,당뇨
202102092,자디엠파정25밀리그램(엠파글리플로진),대웅바이오(주),의약품,당뇨
202302695,자디플로진엠정12.5/850밀리그램,영풍제약(주),의약품,당뇨
202302697,자디플로진엠정12.5/500밀리그램,영풍제약(주),의약품,당뇨
202302696,자디플로진엠정12.5/1000밀리그램,영풍제약(주),의약품,당뇨
202201354,자디플로진엠정5/1000밀리그램,영풍제약(주),의약품,당뇨
202201356,자디플로진엠정5/500밀리그램,영풍제약(주),의약품,당뇨
202201355,자디플로진엠정5/850밀리그램,영풍제약(주),의약품,당뇨
202102104,자디플로진정10밀리그램(엠파글리플로진),영풍제약(주),의약품,당뇨
202102103,자디플로진정25밀리그램(엠파글리플로진),영풍제약(주),의약품,당뇨
202102270,자디하트정10밀리그램(엠파글리플로진),제이더블유중외제약(주),의약품,당뇨
202102269,자디하트정25밀리그램(엠파글리플로진),제이더블유중외제약(주),의약품,당뇨
200501954,자라탄정(로사르탄칼륨),영일제약(주),의약품,당뇨
201906623,자라탄정100밀리그램(로사르탄칼륨),영일제약(주),의약품,당뇨
200703082,자로탄정50밀리그램(로사르탄칼륨),(주)서울제약,의약품,당뇨
200604282,자르탄정(로사르탄칼륨),신일제약(주),의약품,당뇨
200502156,자르탄정100밀리그램(로사르탄칼륨),신일제약(주),의약품,당뇨
202302025,"자비아엠정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",유니메드제약(주),의약품,당뇨
202302023,"자비아엠정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",유니메드제약(주),의약품,당뇨
202302024,"자비아엠정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염)",유니메드제약(주),의약품,당뇨
202301944,자비아정100밀리그램(시타글립틴염산염수화물),유니메드제약(주),의약품,당뇨
202301972,자비아정50밀리그램(시타글립틴염산염수화물),유니메드제약(주),의약품,당뇨
202201746,"자이로메트정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)",이연제약(주),의약품,당뇨
202201745,"자이로메트정5/500밀리그램(엠파글리플로진, 메트포르민염산염)",이연제약(주),의약품,당뇨
202201744,"자이로메트정5/850밀리그램(엠파글리플로진, 메트포르민염산염)",이연제약(주),의약품,당뇨
202102286,자이로정10밀리그램(엠파글리플로진),이연제약(주),의약품,당뇨
202102285,자이로정25밀리그램(엠파글리플로진),이연제약(주),의약품,당뇨
200008571,자이복스정600밀리그람(리네졸리드),한국화이자제약(주),의약품,당뇨
200705482,자이복스주2밀리그람/밀리리터(리네졸리드),한국화이자제약(주),의약품,당뇨
201908301,전남대학교병원에프디지주사액(2-데옥시-2-플루오로-D-글루코스(18F)액),전남대학교병원,의약품,당뇨
200303280,제뉴원글리메피리드정,주식회사제뉴원사이언스,의약품,당뇨
201907299,제뉴원실로스타졸서방캡슐100밀리그램(실로스타졸),주식회사제뉴원사이언스,의약품,당뇨
201907300,제뉴원실로스타졸서방캡슐200밀리그램(실로스타졸),주식회사제뉴원사이언스,의약품,당뇨
202101732,제뉴원아제브정10/20밀리그램,주식회사제뉴원사이언스,의약품,당뇨
202101733,제뉴원아제브정10/10밀리그램,주식회사제뉴원사이언스,의약품,당뇨
202101734,제뉴원아제브정10/40밀리그램,주식회사제뉴원사이언스,의약품,당뇨
201701194,제뉴원에제티브정10밀리그램(에제티미브),주식회사제뉴원사이언스,의약품,당뇨
201002450,제뉴원텔미사르탄정40밀리그램(텔미사르탄),주식회사제뉴원사이언스,의약품,당뇨
201002449,제뉴원텔미사르탄정80밀리그램(텔미사르탄),주식회사제뉴원사이언스,의약품,당뇨
202302902,제뉴파마리나글립틴정,(주)제뉴파마,의약품,당뇨
202004516,제뉴파마피오글리타존정(피오글리타존염산염),(주)제뉴파마,의약품,당뇨
201908214,제니로우캡슐120밀리그램(오르리스타트),한국휴텍스제약(주),의약품,당뇨
201908213,제니로우캡슐60밀리그램(오르리스타트),한국휴텍스제약(주),의약품,당뇨
200008801,제니칼캡슐120밀리그램(오르리스타트),(주)종근당,의약품,당뇨
200308603,제니폴연질캡슐,영풍제약(주),의약품,당뇨
201705206,제로다운캡슐120밀리그램(오르리스타트),주식회사제뉴원사이언스,의약품,당뇨
201403298,제로다운캡슐60밀리그램(오르리스타트),주식회사제뉴원사이언스,의약품,당뇨
202204145,제로비정120밀리그램(오르리스타트),대한뉴팜(주),의약품,당뇨
202300157,제로비정60밀리그램(오르리스타트),대한뉴팜(주),의약품,당뇨
201908237,제로비캡슐120밀리그램(오르리스타트),대한뉴팜(주),의약품,당뇨
201908236,제로비캡슐60밀리그램(오르리스타트),대한뉴팜(주),의약품,당뇨
201801267,제로살탄정50밀리그램(로사르탄칼륨),제일약품(주),의약품,당뇨
200903801,제로엑스캡슐(오르리스타트),(주)제뉴파마,의약품,당뇨
201000300,제로엑스캡슐60밀리그램(오르리스타트),(주)제뉴파마,의약품,당뇨
202204144,제로원정120밀리그램(오르리스타트),원광제약(주),의약품,당뇨
202300159,제로원정60밀리그램(오르리스타트),원광제약(주),의약품,당뇨
202204122,제로팻정120밀리그램(오르리스타트),(주)마더스제약,의약품,당뇨
202204683,제로팻정60밀리그램(오르리스타트),(주)마더스제약,의약품,당뇨
200903802,제로팻캡슐(오르리스타트),(주)마더스제약,의약품,당뇨
201701303,제로팻캡슐60밀리그램(오르리스타트),(주)마더스제약,의약품,당뇨
201205933,제미글로정50밀리그램(제미글립틴타르타르산염1.5수화물),(주)엘지화학,의약품,당뇨
202202588,제미다파정,(주)엘지화학,의약품,당뇨
202400205,"제미메트서방정25/750밀리그램(제미글립틴,메트포르민)",(주)엘지화학,의약품,당뇨
201308371,제미메트서방정25/500밀리그램,(주)엘지화학,의약품,당뇨
201604114,제미메트서방정25/1000밀리그램,(주)엘지화학,의약품,당뇨
201507099,제미메트서방정50/500밀리그램,(주)엘지화학,의약품,당뇨
201405223,제미메트서방정50/1000밀리그램,(주)엘지화학,의약품,당뇨
202000759,제이다운캡슐120밀리그램(오르리스타트),제이더블유신약(주),의약품,당뇨
202000760,제이다운캡슐60밀리그램(오르리스타트),제이더블유신약(주),의약품,당뇨
201800498,제이드정(알티옥트산트로메타민염),제이더블유신약(주),의약품,당뇨
200400194,제이마릴정2밀리그램(글리메피리드),제일약품(주),의약품,당뇨
201903698,제이실로CR캡슐100mg(실로스타졸),제이더블유중외제약(주),의약품,당뇨
201903697,제이실로CR캡슐200mg(실로스타졸),제이더블유중외제약(주),의약품,당뇨
200410897,제이알글리메피리드정,(주)비보존제약,의약품,당뇨
201405610,제이옥틴에이치알정(티옥트산),(주)비보존제약,의약품,당뇨
201310829,제이폴민정500밀리그램(메트포르민염산염),제일약품(주),의약품,당뇨
202003738,제일다파정10밀리그램(다파글리플로진비스L-프롤린),제일약품(주),의약품,당뇨
202101532,제토바정10/10밀리그램,(주)비씨월드헬스케어,의약품,당뇨
202101531,제토바정10/20밀리그램,(주)비씨월드헬스케어,의약품,당뇨
202101530,제토바정10/40밀리그램,(주)비씨월드헬스케어,의약품,당뇨
202101389,제트스탄정10/10밀리그램,(주)동구바이오제약,의약품,당뇨
202101387,제트스탄정10/20밀리그램,(주)동구바이오제약,의약품,당뇨
202101388,제트스탄정10/40밀리그램,(주)동구바이오제약,의약품,당뇨
202101636,제티스토정10/10밀리그램,(주)테라젠이텍스,의약품,당뇨
202101635,제티스토정10/20밀리그램,(주)테라젠이텍스,의약품,당뇨
202101634,제티스토정10/40밀리그램,(주)테라젠이텍스,의약품,당뇨
202108082,제포가듀오서방정10/1000밀리그램,제일약품(주),의약품,당뇨
202108081,제포가듀오서방정10/500밀리그램,제일약품(주),의약품,당뇨
202201082,제포가정10밀리그램(다파글리플로진프로판디올수화물),제일약품(주),의약품,당뇨
202100240,제피토정10/10밀리그램,에이치케이이노엔(주),의약품,당뇨
202100242,제피토정10/20밀리그램,에이치케이이노엔(주),의약품,당뇨
202100241,제피토정10/40밀리그램,에이치케이이노엔(주),의약품,당뇨
202300147,젠시가메트서방정10/1000밀리그램,알보젠코리아(주),의약품,당뇨
202301897,젠시가메트서방정10/500밀리그램,알보젠코리아(주),의약품,당뇨
202300072,"젠시가에스정10/100밀리그램(다파글리플로진,시타글립틴)",알보젠코리아(주),의약품,당뇨
202005355,젠시가정10밀리그램(다파글리플로진무수유당혼합물),알보젠코리아(주),의약품,당뇨
202005354,젠시가정5밀리그램(다파글리플로진무수유당혼합물),알보젠코리아(주),의약품,당뇨
202101564,"젠토르정10/10밀리그램(에제티미브,아토르바스타틴칼슘삼수화물)",(주)뉴젠팜,의약품,당뇨
202101565,"젠토르정10/20밀리그램(에제티미브,아토르바스타틴칼슘삼수화물)",(주)뉴젠팜,의약품,당뇨
202101566,"젠토르정10/40밀리그램(에제티미브,아토르바스타틴칼슘삼수화물)",(주)뉴젠팜,의약품,당뇨
201404006,젠프라그정(사르포그렐레이트염산염),(주)뉴젠팜,의약품,당뇨
200401687,조바코정(심바스타틴),한국유니온제약(주),의약품,당뇨
200501423,조바코정40밀리그람(심바스타틴)(수출용),한국유니온제약(주),의약품,당뇨
201602085,조바토린정10/10,한국유니온제약(주),의약품,당뇨
201601385,조바토린정10/20,한국유니온제약(주),의약품,당뇨
200401411,조바틴정20밀리그램(심바스타틴),진양제약(주),의약품,당뇨
201707670,조코나정20밀리그램(심바스타틴),(주)넥스팜코리아,의약품,당뇨
200404196,조코나정40밀리그람(심바스타틴),(주)넥스팜코리아,의약품,당뇨
200807527,조코정20밀리그램(심바스타틴),한국오가논(주),의약품,당뇨
200807528,조코정40밀리그램(심바스타틴),한국오가논(주),의약품,당뇨
202107168,종근당엠파글리플로진정25밀리그램(엠파글리플로진L-프롤린),(주)종근당,의약품,당뇨
202107472,종근당엠파글리플로진메트포르민정5/1000밀리그램,(주)종근당,의약품,당뇨
202107474,종근당엠파글리플로진메트포르민정5/500밀리그램,(주)종근당,의약품,당뇨
202107452,종근당엠파글리플로진메트포르민정12.5/500밀리그램,(주)종근당,의약품,당뇨
202107473,종근당엠파글리플로진메트포르민정5/850밀리그램,(주)종근당,의약품,당뇨
202107450,종근당엠파글리플로진메트포르민정12.5/1000밀리그램,(주)종근당,의약품,당뇨
202107167,종근당엠파글리플로진정10밀리그램(엠파글리플로진L-프롤린),(주)종근당,의약품,당뇨
202107451,종근당엠파글리플로진메트포르민정12.5/850밀리그램,(주)종근당,의약품,당뇨
201905977,줄토피플렉스터치주,노보노디스크제약(주),생물의약품,당뇨
197400061,중외5%과당주사액,제이더블유중외제약(주),의약품,당뇨
201508531,쥴로틴캡슐30밀리그램(둘록세틴염산염),(주)셀트리온제약,의약품,당뇨
201508532,쥴로틴캡슐60밀리그램(둘록세틴염산염),(주)셀트리온제약,의약품,당뇨
201702532,지씨징코주(은행엽건조엑스),(주)녹십자웰빙,한약(생약)제제등,당뇨
201901869,지엘아스피린장용정100밀리그램,지엘파마(주),의약품,당뇨
201107205,지엠정2/500밀리그램,에이치엘비제약(주),의약품,당뇨
201003935,지오틴주(은행엽엑스)(수출용)(수출명 : ① Giotin Inj. ② Koruskan Inj.),한국코러스(주),한약(생약)제제등,당뇨
200703270,지타코주(은행엽건조엑스),대한뉴팜(주),한약(생약)제제등,당뇨
202300716,"직더블엠정10/4밀리그램(다파글리플로진, 글리메피리드)",(주)마더스제약,의약품,당뇨
201503484,직듀오서방정10/1000밀리그램,한국아스트라제네카(주),의약품,당뇨
201503635,직듀오서방정10/500밀리그램,한국아스트라제네카(주),의약품,당뇨
201503483,직듀오서방정5/1000밀리그램,한국아스트라제네카(주),의약품,당뇨
201503636,직듀오서방정5/500밀리그램,한국아스트라제네카(주),의약품,당뇨
201701414,진양에제티미브정,진양제약(주),의약품,당뇨
201701602,진코넥신정,한국유니온제약(주),의약품,당뇨
200403174,"진코발주(은행엽건조엑스)(수출명 : OSEOZIRAE INJECTION, CIRCULOBA INJECTION, Newkobal Injection, HUGINKO INJECTION)",(주)휴온스,한약(생약)제제등,당뇨
201700728,진코타신정,제일약품(주),의약품,당뇨
